Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate RC 20%,DTLZ7,2,EP,0.5556847693649609
NSGAII surrogate RC 20%,DTLZ7,2,HV,0.4113896152092336
NSGAII surrogate RC 20%,DTLZ7,3,EP,0.7035165111015926
NSGAII surrogate RC 20%,DTLZ7,3,HV,0.3438876235704283
NSGAII surrogate RC 20%,DTLZ7,4,EP,0.6329227826426389
NSGAII surrogate RC 20%,DTLZ7,4,HV,0.3436840274300461
NSGAII surrogate RC 20%,DTLZ7,5,EP,0.6584708086614941
NSGAII surrogate RC 20%,DTLZ7,5,HV,0.35317665006118193
NSGAII surrogate RC 20%,DTLZ7,6,EP,0.6385687551877588
NSGAII surrogate RC 20%,DTLZ7,6,HV,0.3234490948083141
NSGAII surrogate RC 20%,DTLZ7,7,EP,0.5740563076184338
NSGAII surrogate RC 20%,DTLZ7,7,HV,0.3075640719257209
NSGAII surrogate RC 20%,DTLZ7,8,EP,0.5750591841093047
NSGAII surrogate RC 20%,DTLZ7,8,HV,0.3837721963008176
NSGAII surrogate RC 20%,DTLZ7,9,EP,0.7442698430687655
NSGAII surrogate RC 20%,DTLZ7,9,HV,0.4063797736713319
NSGAII surrogate RC 20%,DTLZ7,0,Time,12.009296894073485
NSGAII surrogate RC 20%,DTLZ7,1,Time,12.156963586807251
NSGAII surrogate RC 20%,DTLZ7,2,Time,12.15140438079834
NSGAII surrogate RC 20%,DTLZ7,3,Time,12.115257978439331
NSGAII surrogate RC 20%,DTLZ7,4,Time,12.101632356643677
NSGAII surrogate RC 20%,DTLZ7,5,Time,12.145341157913208
NSGAII surrogate RC 20%,DTLZ7,6,Time,12.169106721878052
NSGAII surrogate RC 20%,DTLZ7,7,Time,12.09207820892334
NSGAII surrogate RC 20%,DTLZ7,8,Time,12.142350435256958
NSGAII surrogate RC 20%,DTLZ7,9,Time,12.181161165237427
NSGAII surrogate RC 30%,DTLZ7,0,EP,0.6054086775755145
NSGAII surrogate RC 30%,DTLZ7,0,HV,0.4295729648555986
NSGAII surrogate RC 30%,DTLZ7,1,EP,0.6531915009531959
NSGAII surrogate RC 30%,DTLZ7,1,HV,0.37442066022814496
NSGAII surrogate RC 30%,DTLZ7,2,EP,0.5712890129440398
NSGAII surrogate RC 30%,DTLZ7,2,HV,0.46666501825474604
NSGAII surrogate RC 30%,DTLZ7,3,EP,0.5326803628610497
NSGAII surrogate RC 30%,DTLZ7,3,HV,0.3863936786593587
