Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII surrogate LSTM 20%,ZDT1,8,EP,0.05743380673373227
NSGAII surrogate LSTM 20%,ZDT1,8,HV,0.8207053195412294
NSGAII surrogate LSTM 20%,ZDT1,9,EP,0.08753984041384634
NSGAII surrogate LSTM 20%,ZDT1,9,HV,0.7781034619585058
NSGAII surrogate LSTM 20%,ZDT1,0,Time,20.090996026992798
NSGAII surrogate LSTM 20%,ZDT1,1,Time,19.578474044799805
NSGAII surrogate LSTM 20%,ZDT1,2,Time,20.112422704696655
NSGAII surrogate LSTM 20%,ZDT1,3,Time,20.587612628936768
NSGAII surrogate LSTM 20%,ZDT1,4,Time,20.84460687637329
NSGAII surrogate LSTM 20%,ZDT1,5,Time,20.137245893478394
NSGAII surrogate LSTM 20%,ZDT1,6,Time,20.14935302734375
NSGAII surrogate LSTM 20%,ZDT1,7,Time,20.93166446685791
NSGAII surrogate LSTM 20%,ZDT1,8,Time,20.097206115722656
NSGAII surrogate LSTM 20%,ZDT1,9,Time,20.322657585144043
NSGAII surrogate LSTM 20%,ZDT2,0,EP,0.2362264363399968
NSGAII surrogate LSTM 20%,ZDT2,0,HV,0.3419134287069439
NSGAII surrogate LSTM 20%,ZDT2,1,EP,0.30049970336670423
NSGAII surrogate LSTM 20%,ZDT2,1,HV,0.31907917239077854
NSGAII surrogate LSTM 20%,ZDT2,2,EP,0.3148439318472398
NSGAII surrogate LSTM 20%,ZDT2,2,HV,0.30869428394252213
NSGAII surrogate LSTM 20%,ZDT2,3,EP,0.3235379107292578
NSGAII surrogate LSTM 20%,ZDT2,3,HV,0.3358390212341096
NSGAII surrogate LSTM 20%,ZDT2,4,EP,0.36157893799400936
NSGAII surrogate LSTM 20%,ZDT2,4,HV,0.37408791209010434
NSGAII surrogate LSTM 20%,ZDT2,5,EP,0.2872505756130537
NSGAII surrogate LSTM 20%,ZDT2,5,HV,0.3323620261438555
NSGAII surrogate LSTM 20%,ZDT2,6,EP,0.3276655994968127
NSGAII surrogate LSTM 20%,ZDT2,6,HV,0.31126267546697184
NSGAII surrogate LSTM 20%,ZDT2,7,EP,0.408288742510013
NSGAII surrogate LSTM 20%,ZDT2,7,HV,0.3679866397205633
NSGAII surrogate LSTM 20%,ZDT2,8,EP,0.32659956301273285
NSGAII surrogate LSTM 20%,ZDT2,8,HV,0.31521086309052937
NSGAII surrogate LSTM 20%,ZDT2,9,EP,0.27019581668669257
NSGAII surrogate LSTM 20%,ZDT2,9,HV,0.39371187402673175
NSGAII surrogate LSTM 20%,ZDT2,0,Time,20.716240406036377
NSGAII surrogate LSTM 20%,ZDT2,1,Time,19.665610313415527
NSGAII surrogate LSTM 20%,ZDT2,2,Time,19.94327998161316
NSGAII surrogate LSTM 20%,ZDT2,3,Time,20.135578155517578
NSGAII surrogate LSTM 20%,ZDT2,4,Time,20.391138076782227
NSGAII surrogate LSTM 20%,ZDT2,5,Time,20.27923846244812
NSGAII surrogate LSTM 20%,ZDT2,6,Time,21.140202283859253
NSGAII surrogate LSTM 20%,ZDT2,7,Time,21.06044840812683
NSGAII surrogate LSTM 20%,ZDT2,8,Time,20.35396146774292
NSGAII surrogate LSTM 20%,ZDT2,9,Time,20.408148765563965
NSGAII surrogate LSTM 30%,ZDT1,0,EP,0.08530859137127539
NSGAII surrogate LSTM 30%,ZDT1,0,HV,0.7652959556235961
NSGAII surrogate LSTM 30%,ZDT1,1,EP,0.0856455708587659
NSGAII surrogate LSTM 30%,ZDT1,1,HV,0.7555671500036601
NSGAII surrogate LSTM 30%,ZDT1,2,EP,0.051422390598005185
NSGAII surrogate LSTM 30%,ZDT1,2,HV,0.8150386822488089
NSGAII surrogate LSTM 30%,ZDT1,3,EP,0.07514727387058173
NSGAII surrogate LSTM 30%,ZDT1,3,HV,0.768450270547014
NSGAII surrogate LSTM 30%,ZDT1,4,EP,0.0741591017180629
NSGAII surrogate LSTM 30%,ZDT1,4,HV,0.7922206672521755
NSGAII surrogate LSTM 30%,ZDT1,5,EP,0.07408990292102924
NSGAII surrogate LSTM 30%,ZDT1,5,HV,0.8442871350653528
NSGAII surrogate LSTM 30%,ZDT1,6,EP,0.07606942272401471
NSGAII surrogate LSTM 30%,ZDT1,6,HV,0.7716846191923293
NSGAII surrogate LSTM 30%,ZDT1,7,EP,0.05816373110324781
NSGAII surrogate LSTM 30%,ZDT1,7,HV,0.8374405538520319
NSGAII surrogate LSTM 30%,ZDT1,8,EP,0.07439255602445005
NSGAII surrogate LSTM 30%,ZDT1,8,HV,0.789960497747836
NSGAII surrogate LSTM 30%,ZDT1,9,EP,0.09052844475786466
NSGAII surrogate LSTM 30%,ZDT1,9,HV,0.77460284666506
NSGAII surrogate LSTM 30%,ZDT1,0,Time,20.411450624465942
